SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;SCHOOLJAAR 2014-2015 IN HET HBO (peildatum 1 oktober 2014);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;vakopleiding;25JX;Zuyd Hogeschool;economie;9
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;47
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;4
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;7
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;3
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;14
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;3
25PU;Regionaal Opleidingen Centrum Arcus College;economie;examendeelnemer;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;9
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;2
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;26
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;vakopleiding;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;16
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;20
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;3
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;5
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;4
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
25PZ;ROC van Amsterdam;economie;examendeelnemer;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
25PZ;ROC van Amsterdam;economie;examendeelnemer;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;4
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;examendeelnemer;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
28CT;Europort Business School;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;5
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;2
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;3
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;2
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;4
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;1
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
30TK;Bedrijfs Educatie Nederland;economie;BBL;vakopleiding;25JX;Zuyd Hogeschool;economie;6
30TK;Bedrijfs Educatie Nederland;economie;BBL;vakopleiding;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
30TK;Bedrijfs Educatie Nederland;economie;BBL;vakopleiding;25JX;Zuyd Hogeschool;techniek;3
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
01AA;Landstede;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;5
01AA;Landstede;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;5
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;5
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;2
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;2
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;4
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;4
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;3
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;4
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;15
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;8
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;4
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;5
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;3
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;4
04FO;Koning Willem I College;techniek;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;14
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;14
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;3
04FO;Koning Willem I College;zorg en welzijn;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
04NZ;SOMA College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;3
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;11
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;3
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
21CS;CITAVERDE College;landbouw;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;3
23NG;Tio;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;64
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;5
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;11
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;6
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;44
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;6
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;49
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;13
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;22
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;107
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;17
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;11
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;25
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;10
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;53
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
