SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;SCHOOLJAAR 2013-2014 IN HET HBO (peildatum 1 oktober 2013);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;8
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;2
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;onderwijs;1
26CR;Instituut Broers BV;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;4
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;3
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
27GT;EuroCollege Management School bv;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;2
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BBL;vakopleiding;25JX;Zuyd Hogeschool;economie;1
27ZP;SBK Advies & Training B.V.;economie;BBL;vakopleiding;25JX;Zuyd Hogeschool;taal en cultuur;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;5
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
29ZY;Stichting De Nederlandse Fotovakschool;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;1
30BC;SiNTLUCAS;techniek;BOL;vakopleiding;25JX;Zuyd Hogeschool;techniek;2
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;3
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gedrag en maatschappij;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;gezondheidszorg;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;taal en cultuur;7
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;4
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;techniek;BOL;middenkader/specialist;25JX;Zuyd Hogeschool;economie;1
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;techniek;BBL;middenkader/specialist;25JX;Zuyd Hogeschool;techniek;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01AA;Landstede;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
01AA;Landstede;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01AA;Landstede;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01AA;Landstede;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;4
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;2
01AA;Landstede;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
04CY;Regionaal Opleidingen Centrum Rivor;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04CY;Regionaal Opleidingen Centrum Rivor;techniek;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;6
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;12
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;5
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;2
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;5
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
04FO;Koning Willem I College;economie;examendeelnemer;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;5
04FO;Koning Willem I College;techniek;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;22
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;13
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;3
04FO;Koning Willem I College;zorg en welzijn;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
04NZ;SOMA College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
05EA;Scheepvaart en Transport College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;6
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;7
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
17WH;SVO Opleidingen;economie;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
17WH;SVO Opleidingen;economie;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
20MQ;Regionaal Opleidingen Centrum Da Vinci College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;2
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;2
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
23NG;Tio;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
23NG;Tio;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
23NG;Tio;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;2
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;65
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;9
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;12
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;5
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;5
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;38
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;8
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;59
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;20
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;26
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;4
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;98
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;9
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;7
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;6
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;19
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BBL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;5
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;6
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;8
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;64
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BBL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;examendeelnemer;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;economie;10
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;49
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;37
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;34
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;25KB;Hogeschool van Arnhem en Nijmegen;techniek;2
