SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;SCHOOLJAAR 2012-2013 IN HET HBO (peildatum 1 oktober 2012);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;7
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;60
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;30
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;37
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;3
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;5
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;4
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;5
25LN;Regionaal Opleidingen Centrum;economie;BOL;vakopleiding;25DW;Hogeschool Utrecht;economie;1
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;9
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;6
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;3
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;3
25LN;Regionaal Opleidingen Centrum;economie;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;vakopleiding;25DW;Hogeschool Utrecht;gedrag en maatschappij;6
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;8
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;20
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;7
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LP;Zadkine;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;6
25LP;Zadkine;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25LP;Zadkine;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25LP;Zadkine;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;7
25LP;Zadkine;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;7
25LP;Zadkine;zorg en welzijn;BOL;vakopleiding;25DW;Hogeschool Utrecht;gezondheidszorg;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;5
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BBL;vakopleiding;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;vakopleiding;25DW;Hogeschool Utrecht;gezondheidszorg;2
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;4
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;3
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;3
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;3
25LX;ROC West-Brabant;economie;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LX;ROC West-Brabant;economie;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;2
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;5
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;4
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;8
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;4
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;10
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;5
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;7
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;7
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
25MB;Stg ROC Summa College;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;10
25PJ;Deltion College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;3
25PJ;Deltion College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;4
25PJ;Deltion College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PJ;Deltion College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
25PJ;Deltion College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
25PJ;Deltion College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;7
25PJ;Deltion College;techniek;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PJ;Deltion College;zorg en welzijn;BOL;vakopleiding;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PJ;Deltion College;zorg en welzijn;BOL;vakopleiding;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;5
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;11
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
25PJ;Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;vakopleiding;25DW;Hogeschool Utrecht;economie;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;4
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;7
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
25PM;Regionaal Opleidingen Centrum A12;economie;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25PM;Regionaal Opleidingen Centrum A12;economie;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;7
25PM;Regionaal Opleidingen Centrum A12;techniek;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;14
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;4
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;3
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;5
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;4
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;3
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;3
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;2
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;3
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;4
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;2
25PZ;ROC van Amsterdam;economie;BOL;vakopleiding;25DW;Hogeschool Utrecht;economie;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;29
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;7
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;4
25PZ;ROC van Amsterdam;economie;BBL;vakopleiding;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;economie;examendeelnemer;middenkader/specialist;25DW;Hogeschool Utrecht;economie;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;onderwijs;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;16
25PZ;ROC van Amsterdam;techniek;BBL;vakopleiding;25DW;Hogeschool Utrecht;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek;BBL;middenkader/specialist;25DW;Hogeschool Utrecht;techniek;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;economie;2
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gedrag en maatschappij;8
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;25DW;Hogeschool Utrecht;gezondheidszorg;10
